"transection_cost","date","invoice_no","customer","no_of_products","weekend_orders","string_agg"
"153.19","2010-11-28","535681",15850,"40",1,"Sunday"
"296.65","2010-11-28","535682",16848,"20",1,"Sunday"
"81.60","2010-11-28","535683",16848,"5",1,"Sunday"
"215.40","2010-11-28","535684",16359,"29",1,"Sunday"
"423.39","2010-11-28","535685",16983,"25",1,"Sunday"
"161.25","2010-11-28","535704",15037,"7",1,"Sunday"
"127.60","2010-11-28","535717",17045,"9",1,"Sunday"
"333.81","2010-11-28","535722",17607,"22",1,"Sunday"
"289.91","2010-11-28","535748",14508,"57",1,"Sunday"
"263.70","2010-11-28","535749",17358,"55",1,"Sunday"
"173.70","2010-11-28","535760",14454,"28",1,"Sunday"
"104.40","2010-11-28","535774",16421,"6",1,"Sunday"
"416.08","2010-11-28","535775",16033,"63",1,"Sunday"
"216.14","2010-11-28","535776",17289,"33",1,"Sunday"
"663.96","2010-11-28","535777",13735,"40",1,"Sunday"
"341.49","2010-11-28","535780",13435,"36",1,"Sunday"
"304.53","2010-11-28","535782",13118,"19",1,"Sunday"
"351.73","2010-11-28","535783",15547,"44",1,"Sunday"
"119.00","2010-11-28","535784",17804,"28",1,"Sunday"
"128.70","2010-11-28","535785",16455,"15",1,"Sunday"
"365.50","2010-11-28","535786",14878,"35",1,"Sunday"
"314.90","2010-11-28","535787",13295,"19",1,"Sunday"
"279.96","2010-11-28","535788",16595,"70",1,"Sunday"
"440.04","2010-11-28","535789",12605,"31",1,"Sunday"
"232.85","2010-11-28","535790",17368,"39",1,"Sunday"
"205.66","2010-11-28","535791",13230,"50",1,"Sunday"
"7.60","2010-11-28","535792",-1,"1",1,"Sunday"
"838.86","2010-11-28","535794",12481,"27",1,"Sunday"
"322.58","2010-11-28","535795",13634,"32",1,"Sunday"
"164.20","2010-11-28","535796",17322,"28",1,"Sunday"
"213.29","2010-11-28","535797",16287,"8",1,"Sunday"
"310.98","2010-11-28","535798",17841,"22",1,"Sunday"
"467.02","2010-11-28","535799",16720,"80",1,"Sunday"
"1166.37","2010-11-28","535801",14014,"25",1,"Sunday"
"514.39","2010-11-28","535802",14030,"88",1,"Sunday"
"1085.90","2010-11-28","535803",14410,"132",1,"Sunday"
"107.86","2010-11-28","535805",15583,"46",1,"Sunday"
"458.78","2010-11-28","535806",18260,"28",1,"Sunday"
"358.61","2010-11-28","535807",18003,"25",1,"Sunday"
"8.25","2010-11-28","535809",17368,"1",1,"Sunday"
"109.91","2010-11-28","535810",16893,"45",1,"Sunday"
"238.35","2010-11-28","535811",15532,"42",1,"Sunday"
"100.05","2010-11-28","535812",14217,"6",1,"Sunday"
"47.25","2010-11-28","535813",14030,"10",1,"Sunday"
"264.75","2010-11-28","535814",16987,"43",1,"Sunday"
"105.80","2010-11-28","535815",16356,"12",1,"Sunday"
"243.52","2010-11-28","535816",14986,"49",1,"Sunday"
"100.78","2010-11-28","535817",18116,"24",1,"Sunday"
"51.41","2010-11-28","535818",13254,"4",1,"Sunday"
"335.25","2010-11-28","535819",18061,"7",1,"Sunday"
"230.65","2010-11-28","535820",17364,"10",1,"Sunday"
"126.60","2010-11-28","535821",17707,"5",1,"Sunday"
"135.40","2010-11-28","535822",17987,"30",1,"Sunday"
"142.20","2010-11-28","535823",16928,"13",1,"Sunday"
"485.26","2010-11-28","535824",17802,"33",1,"Sunday"
"553.71","2010-11-28","535825",13946,"14",1,"Sunday"
"180.12","2010-11-29","535826",14915,"8",0,"Monday"
"144.10","2010-11-29","535827",16235,"9",0,"Monday"
"355.50","2010-11-29","535828",12996,"22",0,"Monday"
"0.00","2010-11-29","535829",-1,"1",0,"Monday"
"0.00","2010-11-29","535830",-1,"1",0,"Monday"
"949.82","2010-11-29","535831",12767,"43",0,"Monday"
"323.30","2010-11-29","535832",17547,"13",0,"Monday"
"0.00","2010-11-29","535833",-1,"1",0,"Monday"
"1096.18","2010-11-29","535834",17722,"59",0,"Monday"
"5217.40","2010-11-29","535835",-1,"501",0,"Monday"
"816.47","2010-11-29","535836",12678,"10",0,"Monday"
"160.80","2010-11-29","535837",12600,"3",0,"Monday"
"200.05","2010-11-29","535838",12352,"12",0,"Monday"
"634.32","2010-11-29","535839",13408,"12",0,"Monday"
"0.00","2010-11-29","535840",-1,"1",0,"Monday"
"0.00","2010-11-29","535841",-1,"1",0,"Monday"
"92.85","2010-11-29","535842",14344,"5",0,"Monday"
"116.89","2010-11-29","535844",14119,"8",0,"Monday"
"102.00","2010-11-29","535845",17723,"2",0,"Monday"
"369.00","2010-11-29","535847",17865,"15",0,"Monday"
"350.52","2010-11-29","535851",16545,"5",0,"Monday"
"782.58","2010-11-29","535858",-1,"36",0,"Monday"
"416.75","2010-11-29","535875",15747,"27",0,"Monday"
"1021.08","2010-11-29","535879",12358,"23",0,"Monday"
"68.10","2010-11-29","535880",18002,"11",0,"Monday"
"257.06","2010-11-29","535881",15404,"16",0,"Monday"
"247.38","2010-11-29","535883",15540,"16",0,"Monday"
"0.00","2010-11-29","535884",-1,"1",0,"Monday"
"2340.34","2010-11-29","535902",17389,"25",0,"Monday"
"1113.60","2010-11-29","535907",17389,"5",0,"Monday"
"1163.88","2010-11-29","535912",16191,"7",0,"Monday"
"373.05","2010-11-29","535932",13590,"19",0,"Monday"
"1031.88","2010-11-29","535937",16191,"6",0,"Monday"
"298.15","2010-11-29","535940",16005,"31",0,"Monday"
"105.29","2010-11-29","535944",17237,"16",0,"Monday"
"436.45","2010-11-29","535945",17671,"22",0,"Monday"
"298.34","2010-11-29","535946",17345,"46",0,"Monday"
"936.14","2010-11-29","535948",-1,"66",0,"Monday"
"441.05","2010-11-29","535949",13113,"6",0,"Monday"
"229.40","2010-11-29","535950",15989,"50",0,"Monday"
"1091.65","2010-11-29","535951",-1,"75",0,"Monday"
"1218.27","2010-11-29","535952",-1,"94",0,"Monday"
"838.36","2010-11-29","535953",15039,"71",0,"Monday"
"505.84","2010-11-29","535954",17526,"19",0,"Monday"
"249.11","2010-11-29","535956",17756,"31",0,"Monday"
"456.96","2010-11-29","535957",13510,"29",0,"Monday"
"679.90","2010-11-29","535958",16161,"47",0,"Monday"
"747.16","2010-11-29","535959",15498,"17",0,"Monday"
"116.83","2010-11-29","535960",12523,"8",0,"Monday"
"370.82","2010-11-29","535961",18034,"113",0,"Monday"
"59.40","2010-11-29","535962",15498,"1",0,"Monday"
"75.34","2010-11-29","535963",12748,"13",0,"Monday"
"485.92","2010-11-29","535964",13136,"22",0,"Monday"
"198.82","2010-11-29","535965",16458,"16",0,"Monday"
"17.40","2010-11-29","535966",13136,"1",0,"Monday"
"505.75","2010-11-29","535967",14510,"38",0,"Monday"
"266.78","2010-11-29","535974",16413,"38",0,"Monday"
"344.80","2010-11-29","535978",17049,"14",0,"Monday"
"117.29","2010-11-29","535979",14099,"29",0,"Monday"
"316.25","2010-11-29","535980",14243,"17",0,"Monday"
"126.18","2010-11-29","535981",18109,"16",0,"Monday"
"122.35","2010-11-29","535982",14170,"9",0,"Monday"
"891.40","2010-11-29","535984",16131,"13",0,"Monday"
"121.68","2010-11-29","535985",16131,"1",0,"Monday"
"102.00","2010-11-29","535987",16131,"1",0,"Monday"
"3321.38","2010-11-29","535988",14646,"20",0,"Monday"
"1359.12","2010-11-29","535989",14646,"8",0,"Monday"
"871.20","2010-11-29","535990",14646,"2",0,"Monday"
"308.60","2010-11-29","535991",16194,"8",0,"Monday"
"659.10","2010-11-29","535992",14298,"17",0,"Monday"
"1184.95","2010-11-29","535993",12870,"58",0,"Monday"
"232.85","2010-11-29","535994",15311,"37",0,"Monday"
"208.95","2010-11-29","535995",15026,"27",0,"Monday"
"64.49","2010-11-29","535996",17912,"14",0,"Monday"
"310.03","2010-11-29","535997",12935,"20",0,"Monday"
"845.06","2010-11-29","535998",16923,"29",0,"Monday"
"151.66","2010-11-29","535999",-1,"44",0,"Monday"
"436.57","2010-11-29","536000",14606,"82",0,"Monday"
"814.20","2010-11-29","536001",17814,"83",0,"Monday"
"416.35","2010-11-29","536002",16355,"48",0,"Monday"
"182.48","2010-11-29","536003",16049,"43",0,"Monday"
"0.00","2010-11-29","536004",-1,"1",0,"Monday"
"0.00","2010-11-29","536005",-1,"1",0,"Monday"
"263.82","2010-11-29","536006",17019,"47",0,"Monday"
"12.98","2010-11-29","536007",-1,"3",0,"Monday"
"166.53","2010-11-29","536008",17043,"8",0,"Monday"
"16554.88","2010-11-29","536009",12415,"99",0,"Monday"
"463.70","2010-11-29","536010",16592,"24",0,"Monday"
"17.40","2010-11-29","536011",16592,"1",0,"Monday"
"300.93","2010-11-29","536012",12351,"21",0,"Monday"
"368.46","2010-11-29","536013",17673,"54",0,"Monday"
"740.86","2010-11-29","536014",13798,"7",0,"Monday"
"1251.63","2010-11-29","536016",17315,"60",0,"Monday"
"316.13","2010-11-29","536017",15005,"49",0,"Monday"
"69.13","2010-11-29","536018",17368,"23",0,"Monday"
"50.00","2010-11-29","536019",14911,"1",0,"Monday"
"457.30","2010-11-29","536020",14113,"3",0,"Monday"
"562.19","2010-11-29","536021",14329,"34",0,"Monday"
"424.42","2010-11-29","536022",16094,"17",0,"Monday"
"1104.00","2010-11-29","536024",17338,"97",0,"Monday"
"181.68","2010-11-29","536025",13881,"2",0,"Monday"
"361.71","2010-11-29","536026",16556,"21",0,"Monday"
"217.65","2010-11-29","536027",17090,"6",0,"Monday"
"434.85","2010-11-29","536028",15555,"72",0,"Monday"
"306.00","2010-11-29","536029",15649,"1",0,"Monday"
"1108.82","2010-11-29","536030",15828,"74",0,"Monday"
"6381.40","2010-11-29","536031",-1,"582",0,"Monday"
"0.00","2010-11-29","536032",-1,"1",0,"Monday"
"725.20","2010-11-29","536035",14733,"5",0,"Monday"
"1241.65","2010-11-29","536036",15950,"60",0,"Monday"
"46.70","2010-11-29","536037",-1,"5",0,"Monday"
"336.64","2010-11-29","536038",14130,"27",0,"Monday"
"153.90","2010-11-29","536039",17223,"22",0,"Monday"
"300.40","2010-11-29","536040",17050,"6",0,"Monday"
"57.80","2010-11-29","536041",17468,"3",0,"Monday"
"222.21","2010-11-29","536042",13955,"54",0,"Monday"
"0.00","2010-11-29","536043",-1,"1",0,"Monday"
"286.48","2010-11-30","536044",13655,"12",0,"Tuesday"
"370.68","2010-11-30","536045",16525,"6",0,"Tuesday"
"304.20","2010-11-30","536046",13985,"13",0,"Tuesday"
"332.10","2010-11-30","536047",13029,"3",0,"Tuesday"
"4.95","2010-11-30","536048",-1,"1",0,"Tuesday"
"1385.30","2010-11-30","536049",15382,"52",0,"Tuesday"
"171.90","2010-11-30","536050",16500,"6",0,"Tuesday"
"379.88","2010-11-30","536051",15382,"19",0,"Tuesday"
"310.45","2010-11-30","536052",13999,"16",0,"Tuesday"
"507.85","2010-11-30","536053",15392,"12",0,"Tuesday"
"410.82","2010-11-30","536054",17739,"7",0,"Tuesday"
"134.40","2010-11-30","536055",17631,"8",0,"Tuesday"
"4.20","2010-11-30","536056",-1,"2",0,"Tuesday"
"180.00","2010-11-30","536057",16817,"12",0,"Tuesday"
"902.35","2010-11-30","536058",14414,"21",0,"Tuesday"
"683.60","2010-11-30","536059",13767,"9",0,"Tuesday"
"96.90","2010-11-30","536060",16122,"8",0,"Tuesday"
"450.95","2010-11-30","536061",13481,"23",0,"Tuesday"
"108.05","2010-11-30","536063",15796,"6",0,"Tuesday"
"543.42","2010-11-30","536064",14422,"27",0,"Tuesday"
"816.33","2010-11-30","536066",12586,"33",0,"Tuesday"
"1441.00","2010-11-30","536067",17044,"13",0,"Tuesday"
"75.60","2010-11-30","536068",17090,"2",0,"Tuesday"
"156.59","2010-11-30","536072",17811,"49",0,"Tuesday"
"311.30","2010-11-30","536073",15199,"4",0,"Tuesday"
"917.34","2010-11-30","536074",14062,"12",0,"Tuesday"
"398.90","2010-11-30","536075",12734,"10",0,"Tuesday"
"151.50","2010-11-30","536076",14905,"4",0,"Tuesday"
"256.85","2010-11-30","536081",15329,"13",0,"Tuesday"
"387.01","2010-11-30","536088",16782,"59",0,"Tuesday"
"409.08","2010-11-30","536091",17754,"4",0,"Tuesday"
"423.52","2010-11-30","536112",12782,"22",0,"Tuesday"
"0.00","2010-11-30","536121",-1,"1",0,"Tuesday"
"505.56","2010-11-30","536152",16223,"54",0,"Tuesday"
"9953.60","2010-11-30","536156",-1,"148",0,"Tuesday"
"330.81","2010-11-30","536157",15240,"9",0,"Tuesday"
"32.29","2010-11-30","536158",13634,"1",0,"Tuesday"
"94.56","2010-11-30","536159",-1,"1",0,"Tuesday"
"303.82","2010-11-30","536161",18118,"76",0,"Tuesday"
"2945.38","2010-11-30","536162",15939,"85",0,"Tuesday"
"301.30","2010-11-30","536166",18075,"14",0,"Tuesday"
"319.05","2010-11-30","536174",17428,"13",0,"Tuesday"
"15.00","2010-11-30","536177",17428,"1",0,"Tuesday"
"230.70","2010-11-30","536178",16499,"12",0,"Tuesday"
"304.20","2010-11-30","536179",16393,"33",0,"Tuesday"
"1276.80","2010-11-30","536180",17389,"9",0,"Tuesday"
"0.00","2010-11-30","536181",-1,"1",0,"Tuesday"
"459.55","2010-11-30","536182",18260,"24",0,"Tuesday"
"2295.92","2010-11-30","536183",13802,"22",0,"Tuesday"
"161.82","2010-11-30","536184",17889,"26",0,"Tuesday"
"351.49","2010-11-30","536185",17889,"64",0,"Tuesday"
"8.50","2010-11-30","536186",12523,"1",0,"Tuesday"
"324.06","2010-11-30","536187",16350,"18",0,"Tuesday"
"326.85","2010-11-30","536188",14625,"15",0,"Tuesday"
"15.00","2010-11-30","536189",17889,"1",0,"Tuesday"
"275.02","2010-11-30","536190",14527,"23",0,"Tuesday"
"313.28","2010-11-30","536191",13890,"19",0,"Tuesday"
"408.00","2010-11-30","536193",13090,"1",0,"Tuesday"
"311.10","2010-11-30","536196",14841,"13",0,"Tuesday"
"496.39","2010-11-30","536197",13444,"45",0,"Tuesday"
"199.71","2010-11-30","536199",18039,"52",0,"Tuesday"
"301.25","2010-11-30","536200",13050,"18",0,"Tuesday"
"316.98","2010-11-30","536204",15750,"12",0,"Tuesday"
"869.18","2010-11-30","536205",13078,"24",0,"Tuesday"
"300.54","2010-11-30","536206",13450,"10",0,"Tuesday"
"134.59","2010-11-30","536207",17826,"34",0,"Tuesday"
"9.12","2010-11-30","536208",14865,"1",0,"Tuesday"
"572.15","2010-11-30","536209",15906,"27",0,"Tuesday"
"301.49","2010-11-30","536211",13021,"17",0,"Tuesday"
"218.70","2010-11-30","536213",18170,"13",0,"Tuesday"
"129.04","2010-11-30","536214",16600,"7",0,"Tuesday"
"311.24","2010-11-30","536216",14390,"31",0,"Tuesday"
"10.90","2010-11-30","536217",14390,"2",0,"Tuesday"
"244.80","2010-11-30","536218",15769,"1",0,"Tuesday"
"30.60","2010-11-30","536219",15769,"1",0,"Tuesday"
"7.95","2010-11-30","536220",-1,"1",0,"Tuesday"
"310.60","2010-11-30","536223",13650,"19",0,"Tuesday"
"347.20","2010-11-30","536226",14605,"36",0,"Tuesday"
"287.15","2010-11-30","536233",15570,"36",0,"Tuesday"
"158.06","2010-11-30","536235",18101,"25",0,"Tuesday"
"210.65","2010-11-30","536238",14499,"33",0,"Tuesday"
"1134.00","2010-11-30","536239",12471,"30",0,"Tuesday"
"154.95","2010-11-30","536240",12471,"7",0,"Tuesday"
"849.75","2010-11-30","536241",12471,"34",0,"Tuesday"
"315.18","2010-11-30","536243",15358,"21",0,"Tuesday"
"17.88","2010-11-30","536245",15358,"1",0,"Tuesday"
"37.80","2010-11-30","536246",15358,"3",0,"Tuesday"
"442.08","2010-11-30","536247",13199,"6",0,"Tuesday"
"452.55","2010-11-30","536248",12609,"25",0,"Tuesday"
"453.70","2010-11-30","536249",14092,"23",0,"Tuesday"
"939.42","2010-11-30","536251",15856,"33",0,"Tuesday"
"2.50","2010-11-30","536254",-1,"2",0,"Tuesday"
"440.82","2010-11-30","536255",13267,"20",0,"Tuesday"
"153.00","2010-11-30","536257",13010,"6",0,"Tuesday"
"82.17","2010-11-30","536259",14021,"5",0,"Tuesday"
"292.86","2010-11-30","536260",13901,"17",0,"Tuesday"
"564.50","2010-11-30","536261",16353,"9",0,"Tuesday"
"436.54","2010-11-30","536262",14085,"49",0,"Tuesday"
"227.44","2010-11-30","536263",15160,"10",0,"Tuesday"
"115.80","2010-11-30","536264",15434,"5",0,"Tuesday"
"106.20","2010-11-30","536266",17170,"5",0,"Tuesday"
"37.20","2010-11-30","536267",15960,"2",0,"Tuesday"
"588.47","2010-11-30","536272",15867,"57",0,"Tuesday"
"74.60","2010-11-30","536281",12971,"3",0,"Tuesday"
"30.60","2010-11-30","536282",12971,"3",0,"Tuesday"
"52.00","2010-11-30","536307",17888,"7",0,"Tuesday"
"4.75","2010-11-30","536315",-1,"3",0,"Tuesday"
"4881.15","2010-11-30","536324",14646,"35",0,"Tuesday"
"310.42","2010-11-30","536325",13611,"14",0,"Tuesday"
"25.00","2010-11-30","536326",14646,"5",0,"Tuesday"
"52.00","2010-11-30","536329",14646,"12",0,"Tuesday"
"154.72","2010-11-30","536333",16473,"10",0,"Tuesday"
"376.50","2010-11-30","536345",13767,"9",0,"Tuesday"
"56.65","2010-11-30","536346",17812,"8",0,"Tuesday"
"1115.32","2010-11-30","536353",17160,"59",0,"Tuesday"
"183.56","2010-11-30","536354",17820,"42",0,"Tuesday"
"249.01","2010-11-30","536355",14790,"10",0,"Tuesday"
"115.50","2010-11-30","536356",17298,"3",0,"Tuesday"
"162.00","2010-11-30","536357",17204,"5",0,"Tuesday"
"960.14","2010-11-30","536358",17204,"21",0,"Tuesday"
"70.80","2010-11-30","536359",17281,"1",0,"Tuesday"
"297.55","2010-11-30","536360",13693,"15",0,"Tuesday"
"10.95","2010-11-30","536361",17378,"1",0,"Tuesday"
"0.00","2010-11-30","536362",-1,"1",0,"Tuesday"
"1582.07","2010-11-30","536363",13093,"24",0,"Tuesday"
"473.53","2010-11-30","536364",14441,"16",0,"Tuesday"
"139.12","2010-12-01","536365",17850,"7",0,"Wednesday"
"22.20","2010-12-01","536366",17850,"2",0,"Wednesday"
"278.73","2010-12-01","536367",13047,"12",0,"Wednesday"
"70.05","2010-12-01","536368",13047,"4",0,"Wednesday"
"17.85","2010-12-01","536369",13047,"1",0,"Wednesday"
"855.86","2010-12-01","536370",12583,"20",0,"Wednesday"
"204.00","2010-12-01","536371",13748,"1",0,"Wednesday"
"22.20","2010-12-01","536372",17850,"2",0,"Wednesday"
"259.86","2010-12-01","536373",17850,"16",0,"Wednesday"
"350.40","2010-12-01","536374",15100,"1",0,"Wednesday"
"259.86","2010-12-01","536375",17850,"16",0,"Wednesday"
"328.80","2010-12-01","536376",15291,"2",0,"Wednesday"
"22.20","2010-12-01","536377",17850,"2",0,"Wednesday"
"444.98","2010-12-01","536378",14688,"19",0,"Wednesday"
"34.80","2010-12-01","536380",17809,"1",0,"Wednesday"
"449.98","2010-12-01","536381",15311,"35",0,"Wednesday"
"430.60","2010-12-01","536382",16098,"12",0,"Wednesday"
"489.60","2010-12-01","536384",18074,"13",0,"Wednesday"
"130.85","2010-12-01","536385",17420,"7",0,"Wednesday"
"508.20","2010-12-01","536386",16029,"3",0,"Wednesday"
"3193.92","2010-12-01","536387",16029,"5",0,"Wednesday"
"226.14","2010-12-01","536388",16250,"14",0,"Wednesday"
"358.25","2010-12-01","536389",12431,"14",0,"Wednesday"
"1825.74","2010-12-01","536390",17511,"24",0,"Wednesday"
"318.14","2010-12-01","536392",13705,"10",0,"Wednesday"
"79.60","2010-12-01","536393",13747,"1",0,"Wednesday"
"1024.68","2010-12-01","536394",13408,"11",0,"Wednesday"
"507.88","2010-12-01","536395",13767,"14",0,"Wednesday"
"376.36","2010-12-01","536396",17850,"18",0,"Wednesday"
"279.00","2010-12-01","536397",17924,"2",0,"Wednesday"
"426.56","2010-12-01","536398",13448,"17",0,"Wednesday"
"22.20","2010-12-01","536399",17850,"2",0,"Wednesday"
"17.40","2010-12-01","536400",13448,"1",0,"Wednesday"
"354.23","2010-12-01","536401",15862,"64",0,"Wednesday"
"357.00","2010-12-01","536402",15513,"3",0,"Wednesday"
"192.60","2010-12-01","536403",12791,"2",0,"Wednesday"
"471.30","2010-12-01","536404",16218,"28",0,"Wednesday"
"326.40","2010-12-01","536405",14045,"1",0,"Wednesday"
"353.14","2010-12-01","536406",17850,"17",0,"Wednesday"
"22.20","2010-12-01","536407",17850,"2",0,"Wednesday"
"783.11","2010-12-01","536408",14307,"48",0,"Wednesday"
"243.28","2010-12-01","536409",17908,"58",0,"Wednesday"
"514.41","2010-12-01","536412",17920,"81",0,"Wednesday"
"0.00","2010-12-01","536414",-1,"1",0,"Wednesday"
"390.79","2010-12-01","536415",12838,"59",0,"Wednesday"
"225.70","2010-12-01","536416",13255,"6",0,"Wednesday"
"233.45","2010-12-01","536420",16583,"14",0,"Wednesday"
"303.90","2010-12-01","536423",18085,"9",0,"Wednesday"
"362.45","2010-12-01","536425",13758,"17",0,"Wednesday"
"842.12","2010-12-01","536437",13694,"6",0,"Wednesday"
"440.89","2010-12-01","536446",15983,"32",0,"Wednesday"
"295.54","2010-12-01","536460",14849,"14",0,"Wednesday"
"17.40","2010-12-01","536463",14849,"1",0,"Wednesday"
"277.35","2010-12-01","536464",17968,"85",0,"Wednesday"
"42.90","2010-12-01","536466",14849,"2",0,"Wednesday"
"2474.74","2010-12-01","536477",16210,"14",0,"Wednesday"
"165.89","2010-12-01","536488",17897,"35",0,"Wednesday"
"223.90","2010-12-01","536500",17377,"15",0,"Wednesday"
"95.29","2010-12-01","536502",16552,"5",0,"Wednesday"
"155.52","2010-12-01","536508",17181,"2",0,"Wednesday"
"295.50","2010-12-01","536514",17951,"5",0,"Wednesday"
"313.49","2010-12-01","536520",14729,"71",0,"Wednesday"
"4.95","2010-12-01","536521",12748,"1",0,"Wednesday"
"191.06","2010-12-01","536522",15012,"54",0,"Wednesday"
"203.30","2010-12-01","536523",12868,"12",0,"Wednesday"
"70.80","2010-12-01","536524",17572,"4",0,"Wednesday"
"136.24","2010-12-01","536525",14078,"13",0,"Wednesday"
"301.24","2010-12-01","536526",14001,"9",0,"Wednesday"
"261.48","2010-12-01","536527",12662,"15",0,"Wednesday"
"313.93","2010-12-01","536528",15525,"57",0,"Wednesday"
"161.00","2010-12-01","536529",14237,"9",0,"Wednesday"
"201.75","2010-12-01","536530",17905,"23",0,"Wednesday"
"950.09","2010-12-01","536531",15485,"23",0,"Wednesday"
"1919.14","2010-12-01","536532",12433,"73",0,"Wednesday"
"156.10","2010-12-01","536533",16955,"6",0,"Wednesday"
"115.65","2010-12-01","536534",15350,"5",0,"Wednesday"
"194.85","2010-12-01","536535",15605,"12",0,"Wednesday"
"165.05","2010-12-01","536536",18144,"3",0,"Wednesday"
"369.50","2010-12-01","536537",15922,"11",0,"Wednesday"
"255.00","2010-12-01","536538",14594,"31",0,"Wednesday"
"487.75","2010-12-01","536539",15165,"27",0,"Wednesday"
